feat_01,feat_11,feat_02,feat_12,feat_03,feat_13,feat_04,feat_14,feat_05,feat_15,Accuracy
0.49278975,0.465598647,0.492280531,0.503664749,0.508206067,0.483631211,0.502780392,0.504231347,0.480621866,0.511587115,0.992332647
0.492083419,0.494455511,0.499299391,0.493942881,0.540869238,0.508160984,0.534338741,0.493102446,0.507013719,0.460732765,0.992802967
0.4714765,0.542127372,0.462401402,0.508765791,0.498812743,0.518297692,0.491857464,0.474465879,0.502609672,0.514725763,0.99321972
0.502029731,0.510422531,0.513102216,0.479081737,0.482415538,0.497395235,0.51116951,0.549080367,0.483208935,0.490900756,0.99284767
0.525189462,0.51559976,0.51420441,0.463798281,0.499257064,0.490629498,0.496427034,0.473540166,0.484194597,0.524646002,0.993096212
0.483238182,0.489046476,0.513994328,0.496008859,0.499675348,0.505377531,0.528030814,0.513172425,0.541054329,0.516481507,0.993099015
0.513168446,0.494582769,0.498753799,0.499820358,0.509406096,0.503396637,0.511995263,0.454792159,0.513690752,0.522587373,0.993314864
0.500068816,0.516044455,0.499221519,0.53601898,0.495384137,0.509777187,0.485692578,0.493213977,0.481970642,0.523581929,0.993320888
0.500383807,0.511031706,0.496930637,0.526641317,0.495023894,0.487621734,0.465128485,0.495751235,0.486433948,0.51121213,0.993276944
0.534110788,0.442475642,0.472791551,0.51432027,0.48081428,0.488281672,0.480571372,0.509434379,0.491282823,0.512678021,0.992723809
0.464676875,0.478802227,0.518979545,0.520230609,0.450762801,0.504665239,0.494324478,0.536796551,0.479365169,0.516952413,0.993425291
0.490425489,0.49982737,0.490213813,0.542094983,0.482755553,0.519022617,0.4756698,0.492346055,0.485005803,0.478416809,0.99335061
0.475582283,0.496233204,0.498164428,0.512406669,0.449967061,0.50009717,0.484100644,0.473335011,0.488760988,0.494560667,0.993652462
0.515596224,0.506780408,0.561368446,0.502948267,0.48857594,0.485383117,0.503183261,0.492765799,0.491225854,0.485536069,0.994079412
0.447117187,0.512653334,0.511412966,0.483382791,0.483609814,0.501870225,0.511939531,0.531492126,0.493739317,0.46312469,0.993130953
0.483811309,0.524731595,0.501767634,0.482232187,0.500464488,0.496262373,0.514239516,0.534861851,0.480644855,0.48522409,0.994124402
0.484997857,0.473144696,0.521433504,0.480731579,0.507598436,0.50027925,0.481591662,0.524952631,0.51652247,0.487344407,0.994136957
0.492150168,0.495398294,0.499892569,0.493693676,0.512595753,0.531125396,0.484083643,0.491549809,0.530321097,0.513458342,0.994125
0.52197888,0.50078734,0.455102795,0.502706136,0.504472377,0.509559383,0.514379665,0.498172207,0.493912674,0.486326019,0.99412
0.504530096,0.528696768,0.533620743,0.509324422,0.483742214,0.458588999,0.489777468,0.48178353,0.508356615,0.500599326,0.994197325
0.518078651,0.501001767,0.524325427,0.521251102,0.492643848,0.495084926,0.515977191,0.510644153,0.481819414,0.503728965,0.993145833
0.493571707,0.497258866,0.486708455,0.494573448,0.511408259,0.524093761,0.489787002,0.496809131,0.496689417,0.498723357,0.993785
0.469014734,0.510659816,0.52689746,0.517096882,0.499290657,0.479903479,0.507839132,0.495896109,0.512018221,0.513590224,0.994374005
0.507987966,0.490594132,0.491799971,0.492770842,0.493160568,0.495007921,0.518790623,0.520038605,0.47897577,0.49481316,0.994203704
0.539194644,0.519099287,0.50567909,0.47274404,0.509423953,0.473247531,0.51987098,0.496092605,0.461568352,0.525901385,0.994193549
0.494825127,0.447348455,0.490829806,0.512350427,0.519429224,0.497848337,0.469010056,0.499674975,0.475753182,0.497783138,0.994286099
0.508823848,0.502474827,0.457603452,0.506332946,0.474633555,0.477387508,0.468691477,0.47950969,0.454714319,0.50268792,0.994309091
0.476200983,0.531407923,0.505109552,0.457630363,0.490722412,0.505985413,0.50822932,0.528538354,0.504244242,0.492881758,0.994377609
0.490810854,0.506008812,0.501333522,0.462506726,0.517504407,0.500611816,0.495519507,0.501902021,0.496649479,0.470521363,0.994410715
0.49233016,0.474069321,0.513733504,0.520672083,0.521195459,0.486346832,0.499865329,0.501796503,0.487576537,0.515034042,0.99439899
0.490958404,0.475750601,0.479920447,0.520141339,0.552881397,0.464298511,0.506516814,0.537577031,0.513181354,0.488841516,0.994486089
0.525085012,0.494490563,0.534069673,0.493112453,0.515951195,0.517828605,0.513897425,0.504726468,0.462034621,0.516588173,0.994513534
0.501367442,0.499938138,0.50868469,0.479776285,0.480675095,0.500936807,0.543796228,0.497424851,0.503277567,0.495485345,0.994394231
0.509913102,0.51565345,0.466968536,0.518800774,0.510918565,0.486086095,0.498522064,0.495920701,0.482797122,0.526300334,0.994403716
0.52155673,0.508405944,0.509685536,0.516003851,0.522859663,0.515502858,0.494701268,0.504734495,0.513440241,0.48755822,0.994602696
0.521560779,0.499266776,0.488029438,0.50454434,0.507510831,0.500502452,0.479550585,0.500057245,0.535283533,0.532602389,0.994550366
0.504379586,0.502695188,0.486066334,0.500803696,0.515027768,0.505708873,0.500635018,0.541289881,0.520761648,0.521485246,0.994621221
0.481949575,0.508294705,0.51738512,0.526351073,0.502630321,0.502860918,0.477659055,0.5259244,0.507995512,0.515986099,0.994595344
0.516918846,0.486540738,0.504204707,0.535167495,0.509733456,0.516278605,0.48927495,0.493443603,0.487626208,0.51604807,0.994581746
0.540708943,0.450757593,0.522358541,0.535245546,0.490583572,0.496663448,0.538373306,0.532382281,0.526517313,0.499068193,0.994613751
0.485646235,0.482916429,0.48006599,0.492205455,0.505287503,0.499670603,0.519611562,0.50298584,0.502950002,0.501643836,0.994566973
0.499956341,0.47977482,0.487253737,0.537761517,0.498312415,0.494260493,0.498157171,0.497548746,0.49728158,0.510687103,0.994182639
0.506588662,0.47277778,0.463552179,0.518505141,0.499955161,0.507936378,0.521588648,0.505759271,0.50672702,0.502208675,0.994618012
0.479618803,0.524617133,0.483436089,0.487058052,0.507503557,0.474158729,0.526074371,0.459098458,0.507742523,0.501159896,0.994698511
0.49028579,0.498422747,0.484165475,0.493472172,0.544166464,0.510473893,0.504403402,0.557777796,0.477981423,0.466322408,0.994704657
0.502643954,0.511982807,0.501360014,0.4923949,0.497455924,0.481364266,0.510339463,0.492863499,0.468401064,0.488049726,0.994720173
0.513923382,0.482343853,0.487325987,0.506797075,0.518762408,0.535038887,0.501343608,0.515248828,0.510373193,0.522452339,0.992748113
0.492212475,0.491466978,0.471099582,0.509607398,0.520143957,0.5155869,0.533873066,0.501681235,0.479856111,0.506568007,0.994769063
0.512179598,0.49489714,0.479303243,0.523624796,0.479797801,0.500120998,0.518402566,0.497634954,0.492199193,0.513961793,0.99354563
0.521336627,0.476679531,0.482732587,0.519097096,0.515422646,0.489421466,0.542905234,0.494256057,0.514134246,0.468454286,0.994666948
0.506294717,0.503702157,0.469803823,0.49193423,0.486414934,0.520917765,0.470440641,0.510689042,0.488112284,0.520659924,0.994681774
0.484294619,0.51986586,0.486864265,0.482033361,0.485993309,0.521556336,0.528610042,0.495109446,0.488185934,0.525756032,0.994642947
0.51105304,0.478206822,0.516972848,0.486702905,0.52200895,0.473302959,0.519143698,0.507329666,0.490581536,0.487746446,0.99468402
0.488238293,0.485580182,0.502491401,0.465386022,0.463611496,0.465644331,0.50803664,0.533998471,0.486451509,0.494858595,0.99475
0.521832336,0.504177611,0.536198687,0.501029129,0.498537867,0.498951255,0.509990928,0.489540756,0.489750947,0.510907503,0.994720605
0.485087587,0.5121704,0.549451825,0.510428573,0.510823197,0.48958205,0.507662119,0.498217182,0.464163077,0.514260731,0.994766813
0.52477908,0.499304696,0.520525346,0.500270895,0.489680923,0.521336577,0.483602923,0.510967315,0.522603789,0.490469186,0.994770635
0.497291733,0.471509026,0.502241918,0.529247053,0.466337416,0.488635827,0.506159648,0.482420082,0.524576906,0.490639186,0.994822362
0.510791466,0.48403948,0.481600533,0.488483884,0.514691537,0.539573645,0.500272144,0.511066822,0.467263059,0.507218427,0.993129777
0.504395778,0.540545596,0.519070006,0.50115764,0.522446863,0.533725276,0.479398631,0.512410179,0.52640742,0.509322259,0.994889611
0.4906755,0.481650366,0.501883348,0.531307039,0.495564113,0.458458606,0.499563731,0.511008072,0.50376128,0.537807641,0.994898787
0.480129283,0.473259509,0.533239441,0.541271871,0.478038016,0.508007929,0.501995638,0.498338285,0.496332061,0.472201246,0.99493043
0.503348317,0.503562027,0.520698295,0.508449274,0.51126852,0.461310319,0.518395114,0.508083681,0.525773635,0.486255887,0.994983531
0.505310449,0.494888594,0.52501946,0.481867987,0.530489577,0.520596771,0.487007789,0.494964137,0.51993535,0.49325053,0.995013007
0.512089483,0.473929357,0.501371304,0.453470018,0.508366378,0.504572676,0.483375786,0.530095545,0.490449209,0.452344478,0.995098592
0.506583891,0.498133037,0.475839205,0.471443763,0.486844678,0.486941987,0.504959899,0.509920496,0.485939995,0.520267323,0.995125
0.502995964,0.450210251,0.527814345,0.491342053,0.492213408,0.467719747,0.518750776,0.497122218,0.464516419,0.48123266,0.995150685
0.502623247,0.474804024,0.48867008,0.516571998,0.505087184,0.522535104,0.494488357,0.513021433,0.471082178,0.470901474,0.995189189
0.475741747,0.507828762,0.497372921,0.491846262,0.501184883,0.491993609,0.521501875,0.519959738,0.515322862,0.484593521,0.9952
0.459549068,0.519940417,0.519510202,0.470974312,0.471009834,0.482845661,0.48421813,0.519411567,0.483847547,0.535133497,0.995197368
0.464044728,0.507984022,0.514182499,0.46796128,0.485480745,0.494920551,0.485249652,0.470560247,0.509154731,0.511617861,0.995194805
0.536571436,0.500542504,0.494739044,0.479964111,0.52953041,0.52501277,0.494158932,0.518619508,0.489556698,0.478742655,0.993602564
0.508485438,0.457041627,0.523668371,0.535824155,0.481618549,0.496477371,0.470148686,0.496913201,0.544407977,0.527925716,0.99521519
0.51416944,0.490403806,0.481081162,0.526198851,0.510217628,0.494230231,0.485161716,0.55007454,0.543733739,0.526119609,0.995275
0.494362863,0.488741542,0.509182727,0.493900474,0.505380215,0.52307485,0.484181652,0.503235768,0.559858356,0.500588205,0.992648148
0.481764836,0.51576304,0.50592444,0.472790181,0.517909986,0.480044939,0.53944963,0.468168622,0.478630787,0.485920605,0.995304878
0.496040735,0.509968093,0.529683789,0.528149229,0.517808046,0.492651009,0.447272197,0.510315348,0.502346308,0.522960483,0.995349398
0.504343789,0.505302623,0.495887871,0.487168282,0.514571086,0.465392024,0.509577986,0.504621448,0.527124068,0.491114249,0.992178572
0.502707454,0.519220069,0.514342276,0.538664346,0.546277406,0.497524175,0.491661668,0.490620663,0.478461406,0.5146631,0.995376471
0.501140243,0.493488805,0.491530559,0.563213923,0.469314307,0.508190701,0.521078713,0.53100144,0.491404766,0.483830353,0.995360465
0.547897825,0.507870017,0.534950496,0.512813749,0.443472699,0.484442221,0.497979063,0.531895514,0.520037894,0.51776053,0.995390805
0.512661392,0.46686866,0.483720305,0.491449131,0.492968591,0.478443981,0.498892726,0.477426526,0.465260822,0.530068551,0.995409091
0.491288448,0.502690051,0.524186852,0.516760143,0.490037603,0.479520346,0.504487503,0.497536808,0.496438754,0.536752612,0.995393258
0.490770789,0.480750197,0.513879648,0.515398346,0.536513179,0.493352504,0.486748106,0.472865772,0.49743986,0.510743588,0.9954
0.482320385,0.482754936,0.457695135,0.494972118,0.514992555,0.517040216,0.485536212,0.494419842,0.485889285,0.473063359,0.995406593
0.513968717,0.519138829,0.499864788,0.481512928,0.501470926,0.495814336,0.473998249,0.516083613,0.471007526,0.516499434,0.01
0.505442992,0.511485355,0.506343639,0.491444082,0.528371443,0.516825181,0.488936535,0.469997068,0.473829681,0.449360683,0.01
0.54240487,0.519851043,0.476509888,0.506585873,0.504432167,0.525040312,0.534196427,0.509828921,0.485692437,0.472558349,0.01
0.544417867,0.507556415,0.489192531,0.472473142,0.494165344,0.507660361,0.553061417,0.516589966,0.472742872,0.516671833,0.996
0.481075398,0.49383994,0.484026402,0.515032968,0.436928654,0.519383571,0.489926751,0.496483765,0.531148992,0.516484288,0.997
0.501092812,0.5064003,0.496243857,0.485618417,0.451783358,0.487036204,0.497661406,0.433626148,0.484850599,0.479871733,0.995666667
0.499860465,0.466684474,0.506413511,0.502316532,0.55760923,0.536116967,0.485302897,0.511804836,0.517004766,0.468351923,0.995
0.513395355,0.510915712,0.482773052,0.531129745,0.504975519,0.489284707,0.470854273,0.487164142,0.496873153,0.514462419,0.9954
0.526687947,0.491922413,0.469488865,0.508080252,0.518701562,0.490556536,0.503034861,0.479951844,0.514060816,0.505834048,0.995
0.500104574,0.506636088,0.532998482,0.509304362,0.543240431,0.497554495,0.507310493,0.537297621,0.464474398,0.499775394,0.995571429
0.509679708,0.474212992,0.521130713,0.474456115,0.513691124,0.491592358,0.504940159,0.50802983,0.53683358,0.505973101,0.99575
0.492302467,0.485498463,0.529645987,0.465676937,0.53467436,0.523572551,0.543146633,0.463038557,0.502729852,0.493999902,0.995777778
0.486555614,0.51370694,0.4813972,0.524839729,0.492478932,0.477786933,0.489644036,0.501289981,0.514987678,0.479389776,0.9957
0.503988519,0.499957748,0.448890699,0.548962559,0.500136476,0.509522769,0.514759883,0.519806873,0.510258065,0.508290852,0.995454545
0.502717458,0.516065565,0.548482982,0.52374716,0.512587231,0.483911139,0.518412559,0.507137484,0.493594585,0.480781869,0.995166667
0.516949873,0.50515087,0.485533527,0.54797826,0.516952326,0.474176172,0.477409736,0.504035419,0.498822277,0.517373967,0.995
0.514809778,0.517757377,0.474044176,0.511480545,0.490428537,0.50079731,0.559877357,0.502165655,0.521863184,0.500063907,0.995285714
0.512045791,0.510548521,0.506374848,0.486123341,0.521268534,0.515237592,0.520413245,0.486077064,0.510119454,0.529534876,0.995333333
0.497217762,0.490885241,0.482067128,0.489858077,0.487850101,0.514127241,0.515042266,0.524930972,0.509382775,0.500257489,0.9950625
0.512576534,0.50084724,0.496135557,0.505699994,0.514086589,0.467447155,0.488101362,0.49992209,0.495663683,0.541561932,0.995117647
0.484538229,0.481224314,0.472976234,0.482366665,0.540464127,0.520108573,0.510668336,0.471026435,0.497237288,0.494548412,0.995222222
0.489778058,0.491795196,0.53503808,0.480392983,0.471055608,0.479984511,0.486192089,0.517516215,0.488436025,0.502233869,0.994894737
0.482917598,0.487098804,0.461682665,0.489444618,0.505150972,0.504873927,0.544752605,0.500541997,0.511976408,0.482390485,0.99485
0.506741531,0.498139022,0.473246721,0.515409658,0.512068621,0.515393138,0.523353141,0.509159408,0.503491512,0.552529814,0.994809524
0.500565649,0.492451926,0.467553845,0.499047682,0.474064069,0.504377426,0.51982545,0.503042534,0.471930646,0.469237807,0.994954545
0.47360603,0.47899087,0.501910182,0.472749431,0.503965766,0.49587031,0.513392515,0.482420991,0.46998592,0.511815666,0.994956522
0.509546745,0.50123717,0.492515116,0.499451893,0.509515826,0.50525866,0.538783244,0.516477914,0.484750545,0.477960383,0.994958333
0.510876196,0.513147211,0.46955338,0.469985719,0.504495432,0.483919788,0.487914995,0.514042952,0.508284468,0.494360438,0.99488
0.516309824,0.516615275,0.464435226,0.486777585,0.503013944,0.520698356,0.506774911,0.498768395,0.500914469,0.500512433,0.994923077
0.498678974,0.497117458,0.494068405,0.499764226,0.508061298,0.518137004,0.514636444,0.470967094,0.519714883,0.489396597,0.994962963
0.486704851,0.506769687,0.517341148,0.509272808,0.469762662,0.512601023,0.469569825,0.504037405,0.516648955,0.509165699,0.995035714
0.503777196,0.485624563,0.51587475,0.502264517,0.49310429,0.477008857,0.512880474,0.512861011,0.493047286,0.484163406,0.995137931
0.499259094,0.486771296,0.46370428,0.496788813,0.48714621,0.496916488,0.49419631,0.513438998,0.531287459,0.47714915,0.9952
0.47651169,0.495662966,0.511841069,0.514945737,0.467132366,0.485346017,0.497282315,0.486743631,0.503898735,0.519452151,0.995225806
0.494277422,0.556422355,0.533365996,0.519086434,0.485580165,0.501816702,0.511839622,0.499988044,0.519720899,0.466379726,0.9951875
0.533644563,0.508190919,0.480948588,0.473477365,0.489911888,0.467377078,0.501601287,0.486983286,0.487210842,0.521518493,0.99530303
0.464116776,0.488966057,0.501242349,0.53224692,0.467441444,0.477182537,0.497931663,0.528818633,0.463231896,0.499302328,0.01
0.520674548,0.499240219,0.491591807,0.482427807,0.484606447,0.511558459,0.48244928,0.478134019,0.481077249,0.498788034,0.01
0.465703164,0.503350665,0.50534172,0.529265277,0.497630494,0.501697583,0.465411052,0.453073958,0.518879256,0.498245095,0.01
0.513448645,0.482549683,0.497045761,0.505803041,0.503547715,0.487263747,0.477521031,0.522947168,0.515279081,0.482585841,0.01
0.488501044,0.49460378,0.524089653,0.520609214,0.480458357,0.487518724,0.532345733,0.48066942,0.485496101,0.482251921,0.01
0.490918875,0.503594591,0.492561018,0.499270644,0.503486644,0.535839761,0.490827916,0.52198675,0.480992349,0.530577479,0.01
0.519873707,0.506185704,0.5150641,0.509099043,0.486004667,0.488506259,0.480728633,0.51967271,0.492878531,0.512067193,0.01
0.475137624,0.480334614,0.489153025,0.527012225,0.484698806,0.499075879,0.489711729,0.524003002,0.485435028,0.516054176,0.01
0.49563135,0.493406653,0.508471562,0.491084248,0.535016828,0.472167649,0.514759314,0.498861823,0.536132721,0.507469642,0.991
0.525776428,0.520815328,0.530636661,0.456648701,0.516554196,0.486373265,0.510677765,0.49528691,0.523712752,0.504676633,0.01
0.501982733,0.510733281,0.531710921,0.480810352,0.490981548,0.509240207,0.490645106,0.480744889,0.481084164,0.495976308,0.01
0.497098943,0.500198265,0.493093206,0.526867663,0.477827768,0.517090795,0.485857923,0.518355248,0.500612589,0.49678234,0.01
0.519155257,0.527717929,0.515435488,0.50950599,0.49326333,0.476270891,0.495543224,0.544227838,0.485058064,0.480489096,0.01
0.516193865,0.46754328,0.480715688,0.489706434,0.485705803,0.509151497,0.51434777,0.45337555,0.465784812,0.529611411,0.01
0.52502881,0.506121818,0.510366906,0.518184537,0.503254136,0.495066537,0.470770223,0.49325121,0.509900867,0.527361567,0.01
0.480224136,0.478119717,0.492058339,0.524512485,0.503489303,0.44784808,0.494940529,0.500907835,0.505370615,0.529219552,0.01
0.502760461,0.481318918,0.472805222,0.483575261,0.489606986,0.483690202,0.47792514,0.499085144,0.492374685,0.51304424,0.01
0.528649046,0.497888662,0.479733112,0.497661629,0.526857926,0.495915776,0.440997851,0.502272843,0.470226754,0.478407058,0.993
0.546990436,0.490623775,0.539623781,0.483983786,0.529460408,0.524112806,0.463085844,0.489543596,0.517736711,0.4781065,0.989
0.475824814,0.5178285,0.483433608,0.553531694,0.513320954,0.501406768,0.478385402,0.503091122,0.502164143,0.486352942,0.01
0.474238363,0.493686258,0.522158297,0.474766643,0.505006479,0.496302025,0.489838532,0.533790238,0.509057628,0.486544396,0.989
0.46874938,0.489057686,0.504910409,0.493812563,0.524553459,0.505491099,0.511969454,0.507830779,0.466052182,0.478749701,0.01
0.551110704,0.514186712,0.462313376,0.523105217,0.517364628,0.50266291,0.48625124,0.49907497,0.484123218,0.500761376,0.01
0.497593281,0.548409916,0.480157327,0.499914656,0.502860261,0.458611782,0.506867487,0.480016324,0.47509171,0.511872938,0.991
0.504712735,0.493275769,0.461525552,0.513454118,0.525659848,0.50233443,0.529553706,0.513032028,0.525628523,0.561625149,0.01
0.487929614,0.487449888,0.500283724,0.543958245,0.508263151,0.512957529,0.494363127,0.497490553,0.496675887,0.503736858,0.01
0.476756601,0.530477,0.521461986,0.508969321,0.527585698,0.505222557,0.481354236,0.453478271,0.47628232,0.51065318,0.01
0.500085849,0.49130051,0.501947408,0.473415496,0.497467869,0.498029672,0.494800286,0.495638129,0.467129938,0.487328594,0.01
0.483814314,0.504843679,0.465764247,0.493810806,0.515885252,0.520746674,0.513203235,0.508868799,0.505148889,0.47961462,0.01
0.500489322,0.536350648,0.451862671,0.494334958,0.481218071,0.487633924,0.492695131,0.479963266,0.514735391,0.507874666,0.01
0.496333879,0.492436313,0.511092117,0.549627663,0.493256624,0.512735623,0.512424393,0.496314584,0.533957937,0.492185681,0.01
0.514792794,0.5087717,0.46295734,0.501104238,0.510289445,0.4824491,0.48674577,0.50207746,0.505726031,0.503174197,0.01
0.512714832,0.505291812,0.486835528,0.46429377,0.509331782,0.511329863,0.498417295,0.472427039,0.494070988,0.470083859,0.01
0.496331694,0.485944441,0.510147703,0.485740801,0.509535906,0.501306425,0.546455923,0.490978253,0.483756493,0.494042654,0.01
0.516991776,0.5273736,0.473920398,0.490105957,0.484236533,0.509240026,0.481363356,0.501207738,0.465417733,0.490923355,0.01
0.50322634,0.496205358,0.505433985,0.498053238,0.447818831,0.539389666,0.50619041,0.519666862,0.495678735,0.465569811,0.994
0.50447021,0.492563935,0.504769364,0.526983081,0.486209809,0.489972544,0.463455817,0.522998851,0.451168511,0.521644288,0.01
0.506149778,0.509245717,0.471443082,0.530373813,0.490778882,0.506004171,0.498705256,0.493766302,0.521327539,0.465582303,0.01
0.475073352,0.516846614,0.491182853,0.514030785,0.513259529,0.500929744,0.556083512,0.489591305,0.50637075,0.45301266,0.01
0.487668626,0.503267345,0.503701007,0.507444381,0.51616335,0.510339783,0.490756265,0.521495812,0.487146773,0.506641251,0.99
0.51692704,0.491041489,0.557216378,0.499626496,0.495313109,0.519117102,0.51656885,0.522330498,0.481285121,0.488245494,0.01
0.49809321,0.515401825,0.491566552,0.490677708,0.492733014,0.510494194,0.514774315,0.4537178,0.496146495,0.462841149,0.01
0.485016643,0.530979049,0.47628113,0.447630268,0.485557432,0.52909167,0.493069109,0.494502529,0.48429001,0.52557856,0.01
0.471933399,0.510060237,0.493332451,0.520364978,0.476288481,0.452039017,0.500466794,0.519327214,0.527461988,0.470908075,0.01
0.525012402,0.507401157,0.505878237,0.49866564,0.522957631,0.459650775,0.461788061,0.516029408,0.488146073,0.491637326,0.01
0.480414145,0.493500964,0.483870646,0.484591087,0.49234186,0.510111313,0.467823118,0.509353189,0.511245852,0.502648665,0.996
0.492422326,0.532540805,0.505140398,0.497573347,0.516664543,0.504255023,0.488744113,0.53474158,0.475084404,0.535433147,0.9965
0.497026655,0.51911826,0.484672521,0.517552853,0.518910527,0.514139273,0.463186671,0.520632861,0.525447329,0.447799584,0.997
0.53002297,0.50581763,0.506998434,0.496315997,0.472588896,0.498485023,0.506767075,0.504573547,0.513115843,0.502465303,0.99625
0.475407515,0.506995147,0.497585755,0.530676336,0.539477246,0.505691555,0.533928775,0.522100309,0.472533375,0.492426991,0.9956
0.512046107,0.487704444,0.501426769,0.500412109,0.488976892,0.500568812,0.488595179,0.496194614,0.48879978,0.52485765,0.9955
0.524872476,0.484370875,0.518137263,0.496875547,0.484482633,0.520694094,0.55482484,0.499513654,0.490439107,0.50622159,0.995571429
0.496474178,0.503537802,0.504492241,0.518348123,0.513438094,0.472856005,0.487553513,0.469746705,0.521094219,0.478164168,0.9955
0.493946784,0.514141955,0.51679038,0.524688377,0.501723952,0.481685546,0.497621225,0.51112777,0.515905494,0.505268307,0.995
0.483087173,0.481165939,0.485681021,0.482005692,0.489238738,0.508417907,0.523928529,0.532016692,0.452227899,0.478917741,0.9953
0.51944373,0.50887646,0.522237207,0.494367605,0.518658055,0.484500571,0.487047507,0.466584868,0.450046593,0.5013813,0.991727272
