feat_01,feat_11,feat_02,feat_12,feat_03,feat_13,feat_04,feat_14,feat_05,feat_15
0.4782082933449996,0.5038343502100001,0.5132531506950001,0.5374051821650001,0.5435987783450001,0.49826539473499976,0.5038418250999999,0.540360374495,0.4860523667350001,0.4971128820400002
0.484007890555,0.5293704061350002,0.5091108069149998,0.48992422825,0.511229078175,0.4825667448799998,0.4808641044399997,0.49337469525000033,0.4961271731299998,0.4941285673200001
0.5069463384649997,0.5068578504150002,0.49611646447000024,0.51529809893,0.5070803927700003,0.5203440866150001,0.509028796085,0.5035430087200001,0.47384939842000007,0.4917527665499999
0.5064298460400001,0.5238948193399999,0.5223921644699998,0.511548301595,0.47326950410499985,0.529261008495,0.5230657183449998,0.4653428019050002,0.49205872164499986,0.5141641219349995
0.5142030224599999,0.5046466509499998,0.4894079090250003,0.5005322926299995,0.5523977418199998,0.47324492993499995,0.4687985952849998,0.5291288713749998,0.48954059934999994,0.47044834272
0.4786999379200001,0.48385315177500005,0.5089888705349999,0.4758921217199996,0.49493711267999996,0.5378303276799997,0.49725336549999993,0.46924780364999974,0.5321570280250001,0.48364452265499996
0.5113384432299997,0.4974505662000003,0.516261052665,0.5286094737500006,0.4942396177549999,0.5118606435999998,0.49903141340999996,0.5167058883300001,0.48711607878000024,0.4702852308950003
0.506536305935,0.4877619864450001,0.5054737694750003,0.50723425994,0.4969851872799999,0.4938770305699999,0.5296494729099999,0.47578719537,0.5186259297599999,0.48621280183
0.5111326338899999,0.49887172706500005,0.505549336015,0.4616276293050002,0.5142472573599998,0.4970637482849996,0.45378382805999984,0.5064066403849999,0.5270358131549999,0.4921412889550001
0.49642010333000025,0.5101272189199999,0.536516340945,0.4870284931849999,0.5123832118399999,0.4912689269399999,0.5525020819250002,0.514368227875,0.49745096635,0.5199337095900002
0.492789749925,0.46559864669000023,0.49228053108500025,0.5036647485050001,0.5082060667400006,0.48363121054000013,0.5027803924900002,0.50423134708,0.4806218661149998,0.511587114855
0.49208341885499984,0.4944555106400004,0.49929939103999993,0.49394288086999977,0.5408692378050002,0.5081609842099997,0.534338741095,0.4931024455450002,0.50701371861,0.46073276494499976
0.471476499735,0.542127372315,0.46240140242000016,0.5087657907200002,0.49881274304499984,0.5182976919799998,0.49185746410499964,0.47446587944500024,0.5026096718399997,0.5147257629749998
0.5020297306100002,0.5104225307099999,0.5131022157949998,0.47908173678000004,0.48241553781999996,0.4973952350299996,0.5111695097600001,0.5490803668099997,0.4832089350700002,0.4909007561499999
0.5251894617850001,0.5155997601799999,0.5142044096999999,0.4637982809549998,0.49925706370999967,0.49062949802000005,0.4964270344300001,0.4735401655350001,0.48419459708000007,0.52464600242
0.4832381821600001,0.4890464758550002,0.5139943277350002,0.4960088589949998,0.4996753479049996,0.505377530505,0.5280308140549996,0.5131724252000001,0.5410543285399997,0.516481506865
0.5131684460750005,0.4945827694949999,0.4987537987399998,0.49982035837000005,0.5094060964250001,0.503396637255,0.5119952630849999,0.4547921587050005,0.5136907522300002,0.5225873734500002
0.5000688164700001,0.5160444549200001,0.4992215193649997,0.53601897984,0.4953841372699999,0.5097771867950002,0.48569257813999994,0.49321397664000005,0.4819706417950001,0.5235819291399996
0.5003838072150004,0.5110317064100001,0.49693063705000035,0.52664131676,0.4950238944850001,0.48762173412499993,0.46512848451000005,0.49575123526499987,0.48643394792499983,0.51121213009
0.5341107881049999,0.4424756415999997,0.4727915506050002,0.5143202700249999,0.4808142799349999,0.48828167236000014,0.48057137178499976,0.5094343790149999,0.49128282320000033,0.5126780213149998
0.46467687466000024,0.478802227115,0.5189795448599996,0.5202306087200003,0.45076280056000007,0.5046652385550001,0.49432447758000003,0.5367965514249999,0.47936516887999986,0.5169524133999998
0.49042548897499993,0.49982736994999977,0.49021381287500004,0.5420949832999998,0.48275555251499996,0.5190226171350002,0.475669800235,0.49234605467000025,0.48500580329000015,0.4784168089200002
0.47558228321499985,0.4962332041050005,0.4981644281149999,0.5124066690900002,0.4499670607350001,0.5000971698849999,0.48410064429500005,0.47333501145000006,0.48876098826499975,0.4945606667450004
0.5155962242249998,0.5067804078949998,0.5613684461700001,0.502948266845,0.4885759399600002,0.4853831171999999,0.5031832614199996,0.49276579909,0.4912258541500001,0.48553606858000015
0.4471171874600001,0.5126533342749997,0.5114129664599999,0.48338279131000034,0.48360981362499983,0.501870225495,0.5119395305600007,0.5314921262500003,0.49373931689,0.4631246898999997
0.4838113085049997,0.5247315951049998,0.5017676343899999,0.48223218717500016,0.5004644881149998,0.49626237347499996,0.51423951632,0.5348618514950001,0.4806448552500001,0.48522408998999983
0.48499785747000035,0.47314469645,0.521433503515,0.48073157913000003,0.5075984357300001,0.5002792500600001,0.4815916621900005,0.5249526307100001,0.51652246962,0.4873444070699998
0.4921501684249999,0.49539829447499983,0.4998925693000002,0.4936936763299996,0.512595752835,0.53112539618,0.48408364255000014,0.491549808665,0.5303210972200001,0.5134583423199999
0.5219788803700001,0.5007873401100003,0.455102795055,0.502706136395,0.5044723767350002,0.5095593831049999,0.5143796648000003,0.4981722069300002,0.4939126740550002,0.4863260189100002
0.5045300956549998,0.5286967681350001,0.5336207433699998,0.5093244219649997,0.48374221363499986,0.4585889986400001,0.4897774681199997,0.48178352958000026,0.5083566146049999,0.5005993256350002
0.5180786507049998,0.50100176652,0.5243254270299995,0.5212511017349997,0.49264384821999974,0.4950849261199999,0.51597719077,0.5106441526899999,0.48181941424499974,0.503728964975
0.49357170666499944,0.4972588657600002,0.4867084551550003,0.4945734482800001,0.5114082593100003,0.5240937607700001,0.48978700239500045,0.49680913085000017,0.4966894174649999,0.49872335718999977
0.46901473353000006,0.5106598164900001,0.5268974596749998,0.5170968815200004,0.4992906569750001,0.47990347882500034,0.5078391320600001,0.495896108695,0.5120182211800001,0.5135902244499999
0.5079879658950001,0.49059413226,0.49179997060999986,0.4927708421449997,0.4931605681800002,0.49500792075999983,0.5187906225650001,0.52003860509,0.47897577048999984,0.4948131601200001
0.5391946444100002,0.51909928711,0.50567908987,0.4727440402999998,0.5094239531349996,0.47324753107999995,0.5198709803600001,0.49609260506999964,0.4615683517549997,0.5259013845099998
0.4948251273350001,0.447348454775,0.49082980552999994,0.5123504272899999,0.5194292242049999,0.49784833683000007,0.46901005623,0.4996749745000002,0.47575318195499966,0.49778313824500003
0.5088238476049997,0.5024748272449999,0.4576034516299999,0.5063329463549998,0.47463355512500016,0.47738750817000025,0.46869147749,0.47950969035,0.4547143193700001,0.5026879197950002
0.47620098284499995,0.5314079227049998,0.5051095522649999,0.4576303627750007,0.49072241199499983,0.5059854125799998,0.5082293196749998,0.5285383538400004,0.5042442417800002,0.4928817583299999
0.49081085429999993,0.5060088119999999,0.5013335220400004,0.4625067257100001,0.5175044074299998,0.5006118161800004,0.49551950737,0.5019020210700001,0.4966494793950001,0.47052136331999983
0.49233015973,0.4740693209250004,0.5137335041100003,0.5206720830899998,0.5211954591150001,0.48634683207999985,0.4998653294850001,0.5017965025000004,0.4875765365100003,0.515034042265
0.4909584044750001,0.4757506007649998,0.47992044749,0.5201413390900002,0.5528813969850003,0.4642985105599996,0.5065168137250002,0.5375770305950006,0.5131813541149997,0.4888415162700002
0.5250850119549999,0.49449056274999975,0.5340696728750001,0.49311245291,0.5159511948649999,0.5178286047199999,0.5138974248949999,0.504726467775,0.4620346214650002,0.5165881732550001
0.5013674423400004,0.4999381382099999,0.5086846902899999,0.4797762853250001,0.48067509458499996,0.5009368070749999,0.5437962283749999,0.49742485109000006,0.5032775673100002,0.495485344665
0.50991310171,0.5156534496399998,0.46696853579000014,0.5188007743950004,0.5109185649699998,0.486086094885,0.498522064135,0.49592070091,0.4827971223600001,0.5263003343100006
0.52155672988,0.50840594371,0.5096855364699999,0.5160038514149999,0.5228596634249998,0.51550285786,0.49470126798000036,0.5047344949749998,0.5134402405150003,0.487558220415
0.5215607792550001,0.499266775875,0.4880294377849996,0.5045443397150001,0.50751083088,0.5005024522799999,0.47955058489,0.5000572452099997,0.5352835328449999,0.5326023887300001
0.5043795864300001,0.5026951880150002,0.48606633409500033,0.5008036961150002,0.5150277678100001,0.5057088726899999,0.5006350179650002,0.5412898814549999,0.5207616482750003,0.5214852459799998
0.48194957514,0.5082947053000004,0.5173851199899998,0.526351073335,0.5026303205699999,0.5028609182949999,0.4776590554450001,0.5259244001900004,0.50799551232,0.515986098565
0.51691884605,0.48654073773,0.5042047069700001,0.5351674953450001,0.50973345637,0.5162786051599998,0.4892749499850001,0.49344360276000016,0.48762620837999987,0.5160480699649999
0.5407089428749999,0.4507575932249997,0.5223585412749998,0.535245545695,0.49058357167499983,0.4966634479299998,0.53837330597,0.5323822808800003,0.5265173130699999,0.4990681933249998
0.4856462350000001,0.48291642896999976,0.48006599048,0.4922054548600001,0.5052875033549998,0.4996706030250001,0.519611562335,0.5029858402450003,0.5029500020799997,0.5016438363199998
0.49995634080499995,0.47977482044499986,0.4872537368199998,0.53776151707,0.49831241513499996,0.49426049332000005,0.4981571709049999,0.4975487459849999,0.4972815804899996,0.510687103455
0.5065886622550001,0.47277778042999974,0.46355217876999993,0.5185051410700001,0.4999551612750001,0.5079363784100002,0.521588648465,0.505759271145,0.5067270196499998,0.5022086752949997
0.47961880274000007,0.524617133375,0.4834360886299999,0.48705805219500015,0.5075035573499997,0.4741587292149998,0.5260743709550001,0.45909845750500006,0.5077425225699999,0.50115989642
0.49028578975999965,0.4984227471950002,0.48416547518000014,0.4934721720249996,0.5441664635950003,0.5104738933100001,0.504403402415,0.55777779642,0.47798142315000014,0.4663224079649999
0.502643954405,0.5119828071849999,0.5013600139599996,0.49239489958499993,0.4974559235999998,0.481364265855,0.51033946342,0.49286349905999993,0.468401063625,0.48804972616000003
0.5139233824900002,0.48234385320000017,0.4873259865050001,0.5067970746949997,0.5187624078199997,0.5350388874,0.501343608425,0.51524882844,0.5103731928899999,0.5224523394599998
0.4922124751949999,0.49146697845,0.4710995817349999,0.5096073983749999,0.5201439573450002,0.5155869000799997,0.5338730655700001,0.5016812354550001,0.4798561105949999,0.5065680065799999
0.512179598245,0.49489714028999976,0.47930324290500015,0.5236247956600001,0.4797978009649998,0.5001209976200001,0.5184025664900002,0.49763495425000026,0.49219919269499973,0.51396179279
0.5213366274099996,0.4766795306300001,0.4827325871349997,0.5190970961049994,0.5154226456499998,0.4894214663449997,0.5429052335550002,0.49425605721,0.5141342458850003,0.46845428619500007
0.506294717025,0.5037021573799999,0.469803823055,0.4919342299799997,0.4864149341349996,0.520917765085,0.470440640775,0.5106890422799998,0.48811228443500004,0.5206599235450002
0.48429461925999967,0.5198658595099999,0.4868642647499999,0.48203336073500025,0.48599330930000023,0.5215563357399998,0.5286100420200002,0.4951094455200004,0.4881859336900001,0.5257560323
0.51105303987,0.4782068220100002,0.516972847785,0.4867029047000003,0.52200895044,0.4733029594300004,0.5191436979800003,0.5073296662300002,0.49058153649500014,0.48774644594499994
0.48823829289999987,0.4855801822199999,0.5024914008400001,0.46538602190500045,0.46361149605999985,0.465644331405,0.5080366397599999,0.5339984714149996,0.48645150874000004,0.49485859506000024
0.5218323356300002,0.5041776110549999,0.5361986868800004,0.5010291293700002,0.49853786651500004,0.49895125460500006,0.50999092819,0.4895407561599998,0.48975094692,0.51090750329
0.48508758653999995,0.5121703997900001,0.5494518246049998,0.510428573325,0.5108231972599999,0.48958204979999986,0.5076621187600001,0.49821718170999996,0.46416307666499973,0.5142607312650003
0.5247790801050001,0.49930469550499973,0.5205253458950001,0.500270895245,0.489680923285,0.5213365769999999,0.483602923175,0.510967314525,0.5226037887299999,0.49046918641500015
0.4972917331500002,0.47150902609499995,0.5022419179599997,0.5292470531049998,0.4663374163249998,0.4886358265599998,0.5061596484650001,0.48242008222000005,0.5245769057149999,0.49063918639500015
0.510791465535,0.4840394797650003,0.4816005328499998,0.48848388439999973,0.5146915366400002,0.5395736448250003,0.5002721435099997,0.5110668223550003,0.46726305914000016,0.5072184271950002
0.5043957783799998,0.5405455964350002,0.5190700055999998,0.5011576404600001,0.5224468631049999,0.5337252755000003,0.4793986310750002,0.5124101790300003,0.526407420475,0.5093222585949999
0.4906754996049998,0.481650366435,0.5018833476300004,0.5313070387900001,0.4955641131799997,0.45845860591,0.49956373061500026,0.51100807195,0.5037612802699997,0.53780764101
0.4801292825749999,0.47325950889500024,0.5332394413849998,0.5412718713849999,0.4780380162450001,0.5080079292599999,0.5019956378049997,0.4983382851350001,0.4963320614500002,0.47220124557499993
0.503348316605,0.5035620272199995,0.5206982946549998,0.50844927437,0.5112685196499998,0.461310319035,0.5183951144300001,0.50808368081,0.5257736352749999,0.48625588743499987
0.5053104494299998,0.49488859365500004,0.5250194602599998,0.48186798662999997,0.5304895771050002,0.5205967711450001,0.48700778886999996,0.49496413697999986,0.5199353497100002,0.49325052950999987
0.5120894828299997,0.4739293574799997,0.5013713043649999,0.4534700178000002,0.5083663778499999,0.504572675845,0.483375785705,0.5300955449199999,0.4904492086049999,0.45234447798499994
0.5065838909350001,0.4981330369500001,0.475839204895,0.47144376318999986,0.486844677625,0.4869419873900002,0.5049598987149998,0.5099204955449999,0.4859399954749996,0.5202673231400001
0.5029959643750002,0.45021025068000015,0.5278143445499999,0.4913420527100001,0.49221340774500016,0.4677197472050001,0.5187507759700004,0.49712221814499996,0.46451641888000006,0.4812326604100001
0.5026232468150004,0.4748040236999999,0.48867007996999995,0.516571997565,0.5050871842350002,0.5225351036700002,0.49448835679500036,0.5130214325199997,0.47108217829999993,0.47090147392999987
0.47574174699,0.50782876218,0.49737292145,0.4918462615749997,0.5011848826,0.4919936090649999,0.5215018748400002,0.5199597378349998,0.5153228619650001,0.48459352092499997
0.4595490682150001,0.5199404170349998,0.5195102020450001,0.4709743123599997,0.4710098342299998,0.4828456608300003,0.48421813043,0.5194115673299996,0.48384754670000013,0.5351334972249999
0.46404472817,0.507984022245,0.5141824993999997,0.46796127965999995,0.4854807451149998,0.49492055141499997,0.4852496522800002,0.47056024678500025,0.5091547311149999,0.5116178613100001
0.5365714360799999,0.5005425044150001,0.49473904440000005,0.4799641105649996,0.52953040997,0.5250127703049996,0.494158932445,0.5186195076450001,0.4895566980249997,0.47874265505500035
0.508485438065,0.45704162717499996,0.52366837091,0.535824155485,0.48161854853999986,0.49647737072500037,0.4701486860649998,0.49691320142,0.5444079772550005,0.5279257163600003
0.5141694395199997,0.49040380647500004,0.48108116230000014,0.5261988508350001,0.5102176276449999,0.49423023091999985,0.4851617158849998,0.5500745403199999,0.5437337394500004,0.5261196086099997
0.4943628632749996,0.48874154159999994,0.5091827270350001,0.4939004743399997,0.5053802146700002,0.5230748495599996,0.4841816515599995,0.5032357679800001,0.5598583563399999,0.5005882051199999
0.4817648355450001,0.5157630400850001,0.5059244403050002,0.4727901810850002,0.5179099856500001,0.4800449392800001,0.53944963041,0.4681686215349999,0.4786307869900003,0.4859206048799999
0.49604073474000027,0.5099680932499997,0.5296837885,0.5281492292299999,0.5178080458050001,0.49265100888500024,0.44727219682999997,0.5103153482750001,0.5023463075600001,0.522960482665
0.5043437890599997,0.5053026230149998,0.4958878707000003,0.4871682821550001,0.5145710857800003,0.4653920236099999,0.50957798613,0.5046214480900002,0.527124067945,0.4911142492499998
0.5027074541850001,0.51922006879,0.5143422764100002,0.5386643464900002,0.5462774063299999,0.4975241749199996,0.49166166783499987,0.49062066349999994,0.47846140628499995,0.5146631002900003
0.5011402429000004,0.4934888052350002,0.49153055867999995,0.5632139225599999,0.4693143074899999,0.508190700875,0.5210787130249998,0.5310014404549999,0.49140476643499964,0.48383035315500017
0.54789782454,0.507870017095,0.5349504962350001,0.5128137491850001,0.4434726986999999,0.48444222075000004,0.49797906328499997,0.5318955135249999,0.5200378943649998,0.51776052953
0.5126613919299998,0.46686866018999995,0.4837203047450004,0.49144913064000006,0.492968591225,0.47844398090999996,0.49889272629999987,0.477426526135,0.4652608224799998,0.53006855107
0.49128844843499975,0.50269005075,0.52418685181,0.516760142895,0.4900376033200002,0.4795203455499999,0.5044875027550001,0.4975368084799999,0.496438754255,0.536752612
0.49077078939499996,0.4807501968900001,0.5138796478900004,0.5153983456949999,0.5365131787749999,0.4933525044549998,0.48674810639500016,0.4728657715900001,0.4974398599699997,0.5107435881249998
0.4823203853150002,0.48275493611500003,0.4576951348849999,0.49497211824,0.5149925548750001,0.5170402155500002,0.4855362121000002,0.4944198415050002,0.48588928516500013,0.47306335892999984
0.5139687169149999,0.5191388292450003,0.49986478816,0.48151292827500003,0.5014709264299999,0.49581433569499994,0.47399824855999995,0.5160836130500003,0.471007526,0.5164994340050001
0.5054429915299999,0.511485354945,0.50634363882,0.491444082035,0.5283714430650004,0.516825180725,0.4889365350050003,0.46999706841000005,0.4738296805950001,0.4493606825400001
0.5424048696900001,0.5198510433899998,0.4765098879700001,0.5065858725849997,0.5044321674850001,0.525040312335,0.5341964274199997,0.5098289210999999,0.48569243672499995,0.47255834911499983
0.5444178669199998,0.5075564152900002,0.4891925306800002,0.4724731416849997,0.4941653444500001,0.507660361145,0.5530614168850002,0.5165899664600001,0.4727428723900001,0.5166718328100001
0.48107539798000004,0.49383994043500046,0.4840264022800003,0.5150329679749996,0.43692865367999983,0.5193835710300003,0.48992675107000005,0.4964837653999997,0.5311489923499998,0.5164842877050004
0.5010928121650003,0.5064003001200003,0.49624385725,0.48561841743500006,0.45178335835499994,0.48703620410499987,0.497661405545,0.43362614776500025,0.48485059892999993,0.47987173300999986
0.49986046473499995,0.46668447411000025,0.5064135105400002,0.5023165319249999,0.5576092302549998,0.536116967,0.48530289704999985,0.5118048362400003,0.5170047664849996,0.4683519226199997
0.5133953547199999,0.5109157118900001,0.48277305206500015,0.53112974532,0.5049755192300003,0.4892847069500001,0.4708542725750003,0.48716414238,0.4968731532550001,0.5144624186249998
0.5266879471899998,0.49192241278500004,0.469488864625,0.50808025203,0.5187015624749997,0.4905565362799999,0.5030348611599997,0.4799518441199999,0.514060816165,0.5058340479649999
0.5001045735099994,0.5066360877049999,0.5329984817399999,0.5093043624349997,0.5432404305399996,0.49755449515500005,0.5073104929099999,0.5372976205049997,0.46447439836499976,0.499775393555
0.5096797077499999,0.4742129916100001,0.5211307128199997,0.47445611494999995,0.5136911239999997,0.4915923580249999,0.5049401588550002,0.50802983006,0.53683357985,0.5059731005349999
0.4923024668700001,0.48549846325500007,0.5296459867350001,0.46567693686500006,0.5346743604900002,0.5235725506200003,0.5431466328099999,0.46303855675499994,0.5027298516850003,0.49399990233999974
0.48655561436999983,0.5137069400150004,0.4813971996800001,0.5248397288250002,0.4924789317750003,0.47778693346000034,0.4896440360999999,0.5012899814899999,0.514987678495,0.47938977580499964
0.5039885189699996,0.4999577480350003,0.44889069945999976,0.5489625593399999,0.5001364763949998,0.5095227689350001,0.5147598834300001,0.5198068729700001,0.5102580645749999,0.5082908515100002
0.5027174576349994,0.5160655645699996,0.5484829823249997,0.5237471597650002,0.5125872307700005,0.48391113903,0.5184125589650002,0.5071374836100001,0.49359458486500024,0.4807818686199999
0.5169498734749999,0.5051508699800002,0.48553352681999995,0.5479782595650001,0.516952326475,0.4741761719699997,0.47740973565,0.5040354192000001,0.4988222768949999,0.5173739672599997
0.5148097784350001,0.5177573772199999,0.47404417582999997,0.5114805446850001,0.49042853709500017,0.5007973103000003,0.5598773570700001,0.50216565548,0.5218631835299999,0.5000639068749999
0.5120457909999998,0.51054852065,0.5063748482750001,0.48612334063000007,0.5212685335249998,0.5152375919549997,0.520413244815,0.4860770635649999,0.5101194544050007,0.5295348762700001
0.49721776227999975,0.49088524051,0.48206712788999967,0.48985807725,0.48785010129499995,0.5141272414700001,0.5150422656999999,0.5249309722850001,0.509382775345,0.5002574889700001
0.5125765337150002,0.5008472395150002,0.4961355567799999,0.5056999940950001,0.5140865887199999,0.4674471546199996,0.4881013615699997,0.49992209037499996,0.4956636833750002,0.541561931855
0.48453822886000025,0.4812243140249998,0.472976234055,0.48236666520500043,0.5404641268849999,0.5201085731350001,0.5106683357199996,0.4710264354649998,0.49723728783000015,0.49454841170999975
0.4897780582100001,0.4917951957050001,0.5350380801049996,0.48039298306000006,0.4710556076700002,0.479984510805,0.48619208914500006,0.51751621544,0.48843602546500037,0.5022338692849998
0.4829175977150002,0.4870988037999999,0.4616826649750003,0.4894446179849997,0.5051509724800001,0.5048739274199999,0.5447526052350002,0.5005419974849997,0.51197640776,0.48239048454499966
0.50674153114,0.49813902247499997,0.47324672067999984,0.5154096582850001,0.5120686206850003,0.515393138405,0.5233531407600001,0.5091594078899999,0.5034915124600002,0.5525298141900004
0.5005656488450003,0.492451926125,0.46755384473500006,0.49904768188000004,0.4740640691849998,0.50437742628,0.5198254501849998,0.5030425340749999,0.471930646445,0.46923780723499986
0.4736060297900002,0.47899087041499994,0.5019101820749998,0.4727494308599995,0.5039657661150001,0.4958703104850002,0.513392514695,0.4824209905350002,0.46998592021000024,0.5118156663450002
0.5095467450549999,0.5012371700149999,0.49251511571,0.49945189297500003,0.5095158263250003,0.5052586604250001,0.5387832436300003,0.5164779136300001,0.48475054498,0.47796038345999997
0.5108761962800002,0.5131472105750001,0.46955338036499983,0.46998571929999977,0.5044954323749997,0.4839197875100005,0.48791499453,0.5140429519799995,0.5082844679099999,0.49436043795000023
0.5163098244050002,0.5166152749399999,0.4644352259500003,0.48677758458499987,0.5030139435850003,0.5206983563900001,0.506774911315,0.4987683951750002,0.50091446877,0.5005124333800003
0.4986789738450001,0.4971174582799998,0.4940684051600001,0.4997642263900002,0.5080612983149998,0.518137003565,0.5146364442200001,0.4709670938149999,0.5197148829550003,0.4893965973449996
0.48670485136999986,0.5067696866649999,0.5173411476449996,0.5092728080449997,0.46976266187000026,0.5126010234999998,0.4695698246949999,0.5040374051449998,0.516648954755,0.5091656993349999
0.5037771963049997,0.4856245629949999,0.5158747500349999,0.502264517215,0.49310428983999993,0.47700885741499993,0.5128804737050002,0.5128610108649999,0.49304728634000006,0.48416340621999976
0.4992590940250004,0.4867712958850002,0.4637042804899996,0.4967888131999999,0.4871462103349997,0.49691648771999986,0.4941963100400002,0.5134389980949998,0.5312874587600002,0.4771491502900001
0.47651168992999976,0.49566296566500023,0.5118410692850001,0.5149457365150001,0.46713236576,0.48534601654499965,0.4972823153399999,0.4867436314049998,0.5038987352300002,0.5194521513299999
0.4942774220299999,0.55642235513,0.5333659956850003,0.5190864340749997,0.48558016486499994,0.5018167018849996,0.5118396220299997,0.4999880436349995,0.5197208994100001,0.4663797256499999
0.5336445627000002,0.5081909190750001,0.4809485884900003,0.4734773645249996,0.4899118884649996,0.46737707800499995,0.5016012871100002,0.48698328627500004,0.4872108415099998,0.5215184929550002
0.464116775575,0.4889660568750001,0.50124234913,0.5322469203100001,0.46744144398999987,0.4771825371450001,0.49793166317999976,0.5288186333649998,0.46323189644499996,0.4993023280349995
0.5206745479249999,0.499240219255,0.49159180678499986,0.48242780669999996,0.48460644717499973,0.5115584590899998,0.4824492797149997,0.4781340188299998,0.48107724870499985,0.4987880344150003
0.4657031637099999,0.50335066474,0.5053417201250001,0.5292652767449999,0.49763049389499975,0.5016975827050001,0.4654110519750002,0.4530739577149999,0.5188792557300003,0.4982450949250003
0.5134486454150001,0.4825496826199999,0.4970457612650002,0.5058030411300001,0.503547715155,0.4872637473850001,0.47752103105500004,0.5229471684049996,0.5152790806699998,0.482585840805
