feat_01,feat_11,feat_02,feat_12,feat_03,feat_13,feat_04,feat_14,feat_05,feat_15,feat_06,feat_16,feat_07,feat_17,feat_08,feat_18,feat_09,feat_19,feat_10,feat_20,Accuracy
0.550787994,0.491107189,0.547711462,0.517301943,0.542966195,0.551886237,0.549195175,0.494474584,0.484380776,0.547050695,0.522987732,0.473365989,0.488081528,0.481030107,0.517271446,0.544108735,0.516267925,0.499285141,0.451608477,0.533786102,0.979636364
0.48811088,0.486419781,0.538141955,0.478333694,0.484336666,0.5298377,0.496478943,0.49146812,0.4811086,0.499799168,0.520444298,0.517036913,0.458743421,0.530266304,0.462240467,0.502210891,0.489244973,0.474935585,0.546243885,0.509802839,0.980583333
0.466036234,0.457386181,0.498525273,0.495304849,0.534617166,0.489733533,0.535384777,0.459928815,0.498002995,0.462125948,0.548743793,0.53221712,0.466055276,0.482077946,0.500355878,0.509764567,0.464774702,0.430394931,0.485850668,0.503226992,0.981
0.458550595,0.508586604,0.465291694,0.438829589,0.483563483,0.484776469,0.522850688,0.468714126,0.48823396,0.532950959,0.494214862,0.486076146,0.398428308,0.503391299,0.471405649,0.533827571,0.548471824,0.525814254,0.450114955,0.470413479,0.984214286
0.55925766,0.442930085,0.50138735,0.529894504,0.49737113,0.511018403,0.509458809,0.463721317,0.534544641,0.487336731,0.505224552,0.545252416,0.482921442,0.493658626,0.541302305,0.477420433,0.441443098,0.526989538,0.50551542,0.535714339,0.98465
0.48164412,0.483474894,0.519145381,0.473374444,0.493260045,0.493162669,0.493598655,0.544576476,0.498425938,0.514563886,0.465593373,0.501575971,0.50313582,0.512143703,0.483809043,0.501023161,0.455219404,0.507760597,0.486923242,0.513815679,0.985322917
0.51189286,0.526051325,0.482799825,0.440376634,0.491984128,0.521662039,0.459533227,0.477349155,0.559450682,0.541026068,0.508622149,0.484874902,0.464742413,0.507232134,0.494489345,0.498032536,0.468514579,0.478246165,0.524821352,0.465975958,0.985044118
0.517625804,0.516795628,0.464601149,0.537219733,0.49289903,0.44698902,0.47085563,0.468284978,0.522912935,0.486382892,0.523346699,0.477510103,0.523425334,0.550084308,0.484913946,0.549461499,0.477481364,0.533991929,0.47139301,0.461654955,0.985572222
0.522089033,0.472885594,0.516096702,0.490688034,0.499442989,0.488656053,0.51973821,0.519993494,0.496604973,0.522348585,0.476905293,0.49910475,0.491101073,0.519374962,0.497930881,0.497091248,0.503877079,0.456552132,0.531191494,0.445569004,0.98604386
0.490546351,0.553595823,0.53642724,0.513480542,0.534984661,0.474902783,0.46077241,0.47040029,0.503002189,0.455903238,0.49805213,0.521030141,0.520209939,0.497885184,0.469993361,0.544197001,0.467521187,0.468919958,0.476143024,0.57246487,0.986589286
0.52219728,0.480344491,0.532666562,0.485522129,0.526686673,0.53119277,0.488522742,0.510167509,0.498896769,0.461999119,0.533273743,0.473441131,0.512639792,0.462451101,0.49350014,0.510085499,0.470454423,0.489787924,0.48347584,0.471897581,0.986845238
0.511605186,0.475026537,0.507091955,0.464180978,0.469757626,0.49735273,0.511618846,0.507546635,0.513984796,0.495007138,0.456256822,0.581933201,0.541637005,0.504533668,0.461935768,0.512872737,0.484375126,0.515246611,0.498230026,0.481617683,0.987207071
0.4816929,0.486466571,0.494043522,0.506808468,0.47820793,0.502809932,0.516377701,0.475495541,0.528187288,0.472149034,0.426609409,0.532456919,0.4861705,0.536648999,0.533215465,0.464355951,0.540027593,0.51073503,0.468561639,0.519582349,0.987478261
0.526214269,0.423550478,0.458964323,0.44234728,0.505019504,0.473419943,0.549317234,0.505742527,0.473234545,0.460718806,0.528611052,0.484667462,0.497628393,0.504629522,0.490290162,0.503698594,0.511641584,0.471531603,0.43012022,0.522983693,0.987839962
0.500423833,0.491300682,0.455992753,0.516368019,0.496998941,0.552883037,0.52950736,0.521927327,0.551341431,0.476367804,0.535856126,0.520162985,0.48620075,0.48656699,0.5214829,0.594153759,0.497029655,0.477382192,0.475075078,0.516843572,0.98833
0.461725318,0.531975786,0.506290463,0.526765027,0.52986328,0.488635637,0.488358334,0.491212819,0.489710596,0.454856325,0.53274756,0.510277165,0.486782621,0.475662363,0.474945588,0.511087028,0.491584876,0.503808231,0.50066947,0.484448904,0.988846154
0.502330749,0.532213598,0.511561928,0.481502103,0.490758355,0.543033065,0.501474574,0.487563133,0.523003127,0.489171109,0.491157659,0.551517065,0.508937136,0.521884539,0.509120456,0.485201478,0.485252421,0.494192872,0.462446376,0.489312661,0.989293651
0.528438085,0.53156912,0.484421607,0.516220518,0.539871072,0.5052339,0.504913257,0.517862703,0.483036875,0.541422208,0.463502134,0.517099809,0.505023973,0.470575135,0.541107464,0.460110469,0.489290002,0.531303436,0.494827442,0.497024808,0.990038691
0.482471997,0.503603228,0.545934048,0.505690074,0.461553947,0.467386699,0.517261871,0.533677887,0.552763443,0.4472456,0.552032041,0.49924426,0.468912609,0.540933995,0.468684581,0.517323748,0.485124488,0.50594082,0.49395671,0.434955866,0.990710591
0.509005116,0.473640621,0.44839476,0.494065682,0.529038485,0.467290843,0.488939256,0.4844934,0.476347877,0.526103565,0.513526348,0.54955709,0.50226302,0.490843852,0.492243711,0.447651756,0.551849132,0.517792697,0.512464924,0.449496348,0.992184467
0.481782507,0.517612432,0.540894379,0.4772887,0.530090881,0.553384656,0.502431224,0.503834292,0.504501267,0.509904397,0.483977968,0.51381689,0.480909105,0.521110669,0.517153721,0.512301107,0.4488253,0.468659437,0.525406857,0.471911025,0.992072049
0.513047064,0.464918116,0.500025548,0.510605856,0.519467441,0.494313088,0.491480098,0.520155432,0.504491692,0.498781563,0.489478683,0.488972498,0.533493494,0.433066433,0.525805452,0.518507957,0.492304952,0.480904844,0.544946907,0.491520759,0.992835417
0.466147573,0.500551794,0.556117694,0.49719166,0.502172598,0.473804441,0.508926074,0.449450818,0.529814367,0.497683261,0.498680147,0.496444235,0.464865367,0.487280299,0.442702289,0.525532982,0.543889504,0.488551326,0.510182123,0.495731252,0.992562121
0.52028937,0.48795867,0.472550837,0.532295768,0.51492311,0.505103972,0.558109572,0.468953014,0.527013558,0.493405645,0.497752866,0.489132209,0.546603507,0.51927341,0.558400657,0.509463046,0.506700792,0.511714626,0.488201141,0.528152794,0.992405655
0.487712736,0.461394113,0.497866764,0.46980318,0.459844409,0.463702615,0.524716653,0.543626882,0.487879908,0.523991447,0.528532226,0.443270974,0.49708987,0.489808705,0.508470915,0.518653989,0.523504695,0.484356463,0.437739037,0.538817766,0.99240547
0.522989572,0.514395864,0.461177266,0.474515157,0.477042818,0.518966972,0.521555964,0.46891879,0.508634219,0.489802075,0.573104256,0.526519894,0.531199402,0.502430907,0.53747808,0.483773984,0.493894595,0.462799065,0.520132842,0.458666465,0.992804952
0.510572446,0.530472862,0.432380553,0.553781882,0.445021527,0.533481126,0.479781278,0.484050456,0.506488453,0.51444473,0.491137033,0.522150654,0.488779793,0.469540349,0.494935135,0.47939141,0.54691226,0.511915953,0.458307083,0.517535573,0.993047024
0.541503241,0.524737274,0.46255622,0.496107787,0.519100214,0.485952444,0.507104217,0.472211029,0.502991443,0.519572274,0.461839633,0.475218196,0.517974032,0.576692263,0.504364988,0.521468471,0.478016017,0.507220729,0.488401853,0.474580783,0.991900133
0.515931463,0.527507415,0.534447461,0.503692106,0.515999215,0.471142399,0.512409604,0.456454163,0.486325149,0.497450272,0.512188978,0.483808724,0.511804577,0.470583309,0.481049492,0.476497022,0.494990742,0.476551426,0.473398452,0.572740578,0.992999367
0.498966674,0.481192432,0.467509691,0.49690052,0.494567755,0.498902951,0.533420901,0.493114767,0.503001934,0.51417661,0.496348762,0.496578451,0.55645053,0.504731171,0.499611098,0.52161368,0.541937724,0.549062095,0.540170933,0.483900918,0.993029954
0.525470509,0.5146108,0.500866383,0.474554739,0.477807049,0.522952144,0.519700549,0.476688573,0.497520459,0.520544143,0.521291733,0.486249131,0.492600979,0.435126311,0.531389547,0.474458007,0.501137164,0.534835241,0.52624434,0.510339506,0.993249893
0.487591875,0.501453246,0.512545758,0.530635664,0.493402693,0.534109381,0.505040346,0.537928579,0.458857757,0.492495975,0.531910517,0.527058398,0.452180004,0.489476394,0.519205153,0.496951559,0.456419486,0.495313345,0.507521797,0.551850514,0.99326641
0.468354645,0.564706897,0.53241297,0.457356516,0.519947751,0.522964688,0.473913523,0.530317945,0.486205107,0.490089165,0.503842682,0.485154304,0.484230904,0.514874765,0.446026065,0.476627706,0.466797272,0.525859579,0.506070624,0.496564682,0.99319644
0.541704921,0.43017991,0.526516655,0.454771374,0.492615292,0.519406415,0.452967809,0.509234125,0.43730216,0.477554156,0.5243264,0.499009189,0.492590989,0.477434252,0.468551755,0.541434506,0.508225781,0.52408395,0.474339866,0.501272093,0.993325447
0.453271774,0.462609205,0.476081976,0.494995249,0.541673779,0.523996368,0.496285311,0.51646485,0.444771422,0.474297902,0.456754179,0.535032575,0.455723613,0.5504764,0.532925343,0.523116703,0.491866373,0.526147052,0.466863965,0.507757775,0.993367391
0.488523136,0.506500567,0.492327842,0.493154173,0.501023217,0.569778334,0.479404408,0.514411633,0.537703029,0.52290373,0.427808076,0.515141504,0.474282136,0.490770333,0.477057465,0.493921776,0.463569277,0.459653288,0.50644233,0.497180329,0.993196554
0.465392546,0.501642787,0.48577202,0.490823621,0.476854239,0.530981873,0.519474617,0.493831466,0.408256102,0.507515014,0.491678019,0.492679325,0.463189695,0.487654606,0.505011593,0.459015417,0.50710533,0.469088138,0.470416647,0.520033195,0.994377727
0.49146999,0.493053519,0.539722459,0.520507296,0.592786592,0.48762628,0.5299503,0.518270253,0.520485496,0.530931693,0.456666384,0.439834541,0.511704041,0.507556455,0.494662482,0.477975143,0.482536421,0.475820281,0.499915287,0.495251856,0.994204076
0.483598873,0.494979684,0.410635502,0.530326984,0.519119351,0.462306684,0.503706582,0.504458898,0.463620031,0.485729142,0.503599596,0.518011309,0.534183976,0.498187867,0.489695085,0.564796386,0.459744072,0.466947779,0.527734562,0.459301601,0.994252861
0.480775195,0.533632012,0.486847422,0.515831178,0.567561592,0.462018085,0.435973677,0.50244629,0.502440871,0.514218086,0.498488105,0.478306661,0.509060803,0.516091001,0.51941823,0.553632702,0.477882252,0.469090155,0.483407459,0.501358025,0.99403917
0.495540111,0.481455963,0.474455604,0.46483343,0.568948182,0.478759122,0.473918825,0.482704037,0.518820636,0.507654442,0.496376236,0.492904058,0.477241891,0.548837216,0.485941433,0.501068045,0.514181673,0.489161739,0.518863266,0.485527075,0.99409474
0.490612819,0.47968566,0.493687518,0.511110929,0.510679758,0.512903137,0.489105381,0.474484215,0.517582154,0.540810979,0.507609351,0.521439814,0.502710787,0.526134406,0.465456498,0.456965211,0.540576054,0.525809411,0.52006614,0.501107274,0.994180608
0.512570163,0.482540416,0.531387598,0.519034265,0.480574636,0.468349426,0.429630954,0.537062846,0.526070899,0.522523342,0.482873855,0.496595424,0.521531082,0.519125112,0.507228247,0.477219302,0.513983905,0.477113348,0.473841443,0.495538689,0.994170151
0.520914865,0.546357155,0.488145327,0.511036381,0.561188545,0.527989251,0.506052941,0.490659593,0.495934582,0.455897567,0.471549845,0.46128043,0.523727599,0.476371489,0.455827337,0.48719557,0.493470567,0.498663968,0.523242662,0.502534684,0.994302979
0.524728572,0.512445776,0.511428729,0.489557757,0.528707916,0.517435653,0.519942938,0.525066551,0.465918918,0.521068688,0.519368778,0.469101164,0.523443034,0.505674576,0.508511348,0.515613729,0.482852525,0.489267357,0.480786303,0.518190573,0.994292978
0.476333627,0.490893809,0.510809786,0.503623923,0.50494718,0.516199067,0.46846973,0.47294783,0.525301423,0.528600443,0.497515096,0.519587079,0.480659181,0.498303791,0.498914824,0.495314471,0.504431147,0.515618241,0.488947688,0.481828474,0.994581835
0.429321186,0.504726114,0.508708281,0.516593519,0.526024921,0.52455505,0.527769999,0.509638713,0.499659649,0.476362438,0.498921665,0.48344452,0.488071788,0.517905619,0.527606476,0.473886598,0.476251732,0.534789335,0.547784711,0.492391113,0.994457839
0.513344136,0.513739733,0.502631795,0.467448532,0.493919514,0.480412029,0.489680427,0.505129655,0.508887143,0.521615265,0.477433994,0.468400577,0.522027882,0.519435902,0.515553363,0.520641308,0.470474615,0.502287123,0.487476926,0.487339197,0.99415479
0.504691432,0.509956021,0.573697857,0.528242554,0.489560384,0.431835073,0.521797796,0.513653008,0.493577873,0.460046637,0.525270033,0.486448425,0.551196058,0.47726053,0.488545903,0.51492468,0.476594084,0.523390204,0.44654262,0.528412565,0.994203952
0.484085267,0.447059427,0.505564988,0.447637483,0.486067132,0.515952617,0.49559248,0.508748238,0.518514009,0.492859093,0.52034444,0.50283758,0.490195538,0.488669469,0.447824575,0.51068048,0.482910703,0.474665192,0.468595661,0.520901084,0.994297671
0.506256375,0.538227227,0.51139132,0.466722427,0.479080721,0.512616172,0.436126182,0.500049721,0.468016639,0.424105655,0.481250471,0.530669361,0.476668333,0.471499054,0.460714622,0.487520326,0.444025588,0.505648549,0.46540305,0.499727291,0.994293571
0.458252358,0.537427256,0.494149607,0.52538859,0.488102539,0.447932236,0.522116565,0.46732849,0.483029195,0.496035638,0.498415629,0.515935187,0.463619399,0.484087462,0.552839241,0.572989245,0.523690586,0.46346232,0.484797898,0.522301196,0.994328652
0.468429768,0.518587324,0.513191941,0.4934303,0.518906106,0.448603203,0.483760939,0.476410248,0.494193947,0.483627925,0.540814868,0.517595707,0.505888257,0.489068242,0.485150758,0.5147358,0.49226389,0.448220355,0.501035068,0.492822371,0.994989196
0.491788388,0.481777456,0.492871932,0.466361186,0.559341387,0.525569198,0.468125621,0.515774969,0.584403532,0.508581608,0.457987387,0.464112056,0.497881306,0.470557702,0.501849353,0.533035303,0.479377364,0.538799095,0.495775709,0.491268989,0.994737297
0.523383686,0.474164398,0.458533123,0.477336804,0.494809843,0.560072414,0.465031052,0.480210264,0.572287043,0.437020385,0.533475751,0.491576636,0.483255222,0.534463969,0.529778406,0.540690093,0.494124658,0.449435788,0.532238051,0.528247244,0.994920486
0.554144175,0.496007988,0.496025849,0.492973137,0.531159096,0.501926036,0.53698025,0.48429887,0.532281671,0.551119222,0.499620719,0.484537988,0.495943788,0.517726058,0.531851062,0.491726877,0.470807423,0.477885048,0.453261819,0.555291299,0.995014977
0.516739711,0.542866223,0.485995173,0.457010054,0.521588063,0.487592676,0.495781318,0.471959895,0.497016022,0.50261977,0.464334167,0.499253844,0.553923661,0.465227781,0.533668796,0.529621922,0.482351175,0.5003677,0.52420396,0.490602989,0.995058012
0.51921736,0.517731726,0.500608844,0.513575174,0.470240879,0.555724449,0.463696193,0.4818771,0.474911586,0.498756822,0.546925544,0.473415368,0.483424151,0.491361398,0.513619978,0.500480004,0.495216471,0.549740715,0.470377774,0.502859954,0.995024117
0.520804579,0.519663712,0.52230888,0.497148176,0.547219346,0.50528761,0.472151727,0.526720093,0.488635207,0.514015872,0.55708412,0.516989844,0.49966526,0.488957023,0.489737276,0.520511967,0.500593997,0.473966288,0.526286484,0.501150152,0.994987129
0.53039085,0.547248719,0.512730709,0.451284833,0.462199309,0.499529467,0.513859566,0.509559213,0.557723577,0.506334569,0.457298084,0.494670335,0.496878623,0.491578464,0.462222547,0.508536026,0.52819373,0.534371018,0.542373336,0.53083376,0.994838832
0.525953904,0.528935636,0.482805268,0.47645474,0.497928363,0.521029828,0.474204305,0.480577564,0.511093685,0.521979103,0.518961851,0.489438642,0.486839355,0.525967994,0.514430681,0.556611769,0.480061236,0.51705079,0.56146206,0.525919702,0.994956459
0.439979045,0.479667411,0.523920105,0.536922,0.5269995,0.525816591,0.50777074,0.526885555,0.500857909,0.50006744,0.504402732,0.505654397,0.490566901,0.500253821,0.46475121,0.55159498,0.465507023,0.502709103,0.550484002,0.529263094,0.994750498
0.47791718,0.485808473,0.555920512,0.487273002,0.471698805,0.572319351,0.536710609,0.49801564,0.506960456,0.488089965,0.512506457,0.544467245,0.483847476,0.465168898,0.494702424,0.521718308,0.527277065,0.509377753,0.447975352,0.522718387,0.994726712
0.525931418,0.456917088,0.555486468,0.444598099,0.546936023,0.541781767,0.49778106,0.528709324,0.504886997,0.516669013,0.476280146,0.476657883,0.531782717,0.554050462,0.544963895,0.5107141,0.562722384,0.533131283,0.490312242,0.465005103,0.994789928
0.502727955,0.459244681,0.468564515,0.506588176,0.494020992,0.490623616,0.466110989,0.493787294,0.51192907,0.52564485,0.498645937,0.473696356,0.50192515,0.542853072,0.537297974,0.463118609,0.480176358,0.491221467,0.525723646,0.512066206,0.994737049
0.478600688,0.496737537,0.521311994,0.462812104,0.485575474,0.569098127,0.488932,0.506424907,0.536875028,0.4828017,0.459749802,0.505719287,0.541084876,0.49362795,0.455229466,0.501469541,0.51621183,0.473186648,0.478351331,0.548187558,0.994740099
0.51440733,0.466329173,0.498769995,0.479226388,0.448563557,0.515728936,0.478540801,0.521281346,0.545763974,0.487321841,0.454146348,0.528550915,0.531548361,0.493786384,0.511628936,0.517732158,0.52090169,0.513118662,0.492552349,0.491298688,0.994776384
0.513205939,0.568092008,0.446031666,0.481142258,0.507495182,0.492378635,0.459376995,0.48173747,0.470643389,0.471374193,0.544363725,0.476943266,0.516657101,0.462849548,0.535491641,0.455347367,0.494202404,0.489544767,0.521282641,0.512775026,0.994904687
0.528659945,0.49494526,0.451911635,0.501900235,0.520088413,0.493936859,0.448242538,0.493007485,0.552801606,0.524490981,0.535531322,0.496456806,0.480015186,0.57776494,0.528791619,0.537790653,0.465122712,0.436626788,0.490840135,0.496018028,0.994816445
0.520297578,0.541525062,0.48499033,0.482440552,0.526955307,0.463856543,0.475764721,0.520933256,0.522089563,0.418533041,0.472822284,0.54419549,0.519541404,0.492973856,0.501137522,0.492753142,0.461382549,0.491763774,0.475419578,0.484335678,0.994909654
0.49626089,0.493047741,0.531585875,0.471639965,0.452234251,0.499062074,0.522417722,0.514532076,0.505582099,0.491647688,0.531942717,0.578430087,0.522097406,0.486799853,0.480589811,0.543697804,0.520794481,0.518787896,0.499951904,0.526116782,0.994932961
0.479354943,0.453194203,0.505070008,0.529739754,0.489977425,0.54558801,0.452221739,0.473626787,0.540008697,0.489148766,0.500279218,0.542025034,0.519771295,0.521143783,0.547974836,0.482218688,0.467166827,0.49950074,0.492545394,0.513635273,0.995012011
0.504457226,0.508819446,0.51990197,0.480974834,0.48835347,0.529139906,0.470253015,0.518109686,0.477562566,0.474189812,0.482033036,0.526052183,0.506878644,0.518565012,0.529926489,0.476704897,0.47616489,0.529935658,0.508233496,0.497987928,0.995026292
0.509486745,0.492749909,0.53318651,0.460609153,0.484302159,0.496486218,0.481163016,0.541707974,0.474414736,0.447979297,0.556430555,0.530863636,0.531490393,0.52717732,0.554320074,0.461334794,0.5222179,0.457455699,0.506050592,0.479452873,0.99487257
0.519828217,0.482128554,0.492761217,0.52527576,0.497113623,0.486429274,0.442494023,0.497439186,0.513971848,0.535089014,0.45885802,0.506746516,0.479503644,0.495236644,0.461377638,0.52614144,0.464180278,0.553471867,0.512044291,0.48784798,0.994863196
0.509950003,0.484101274,0.458639236,0.555630445,0.462252843,0.472894294,0.511475687,0.491172428,0.481126312,0.522358927,0.490860307,0.520753745,0.476595803,0.525107609,0.580624281,0.465111282,0.496780598,0.565295787,0.47959127,0.486216277,0.99478177
0.50045754,0.478589614,0.52164854,0.47782403,0.478487824,0.514621766,0.555457872,0.458784044,0.52213648,0.462337553,0.521881421,0.484268366,0.489929483,0.495599997,0.548357913,0.519059336,0.489618353,0.480374508,0.49154472,0.495118383,0.994816585
0.481443785,0.473997331,0.4950328,0.497163034,0.492679896,0.499516105,0.512302905,0.431255939,0.441183975,0.448825625,0.486039018,0.482463037,0.481150509,0.542759992,0.53492277,0.525236951,0.459822439,0.473824932,0.513080578,0.515892258,0.99411083
0.500805405,0.497802808,0.542859267,0.510552414,0.545755356,0.521986767,0.526642017,0.480071492,0.51307468,0.514465021,0.484001053,0.483437489,0.482929051,0.478429908,0.537052805,0.500651604,0.487071825,0.494939177,0.492430069,0.526875829,0.994847024
0.476831071,0.492971292,0.493344102,0.531369508,0.57164254,0.512986426,0.527261109,0.50787072,0.475342912,0.481386413,0.546303483,0.497777686,0.501337338,0.483704377,0.5139869,0.512729987,0.463181762,0.534563581,0.465144391,0.493957882,0.99492934
0.516235262,0.488094601,0.533322898,0.51051479,0.541595553,0.487117897,0.499455139,0.513423894,0.492495735,0.518235194,0.486866111,0.52443796,0.513445079,0.530882084,0.453760767,0.491052545,0.487648768,0.506284969,0.55755881,0.474653404,0.994937535
0.500952979,0.502080621,0.493630488,0.440937431,0.492295918,0.557838039,0.512187917,0.500656068,0.477210995,0.520299689,0.455463838,0.456971964,0.520678798,0.512936557,0.491640499,0.451903607,0.54089178,0.479331028,0.508262032,0.501947345,0.994972219
0.495377287,0.453052494,0.526205644,0.515026465,0.485273885,0.494559557,0.477927181,0.482408212,0.481480611,0.532467686,0.547902463,0.546679604,0.511092865,0.521800592,0.489451422,0.500333053,0.499901942,0.518409869,0.434624176,0.496026985,0.995022712
0.503287039,0.588295663,0.505504517,0.49279553,0.519883437,0.522549873,0.518256574,0.479765408,0.52102335,0.533224085,0.523870376,0.534226466,0.45841022,0.511204695,0.500387042,0.513615663,0.483415377,0.532917654,0.569399464,0.485726863,0.995069088
0.471983025,0.46880578,0.509367974,0.494494953,0.509206212,0.523404087,0.494560484,0.539209991,0.538325803,0.468422499,0.452802424,0.448494713,0.480674696,0.512776539,0.518452765,0.509239605,0.499424382,0.489447655,0.508098179,0.586167627,0.995044402
0.457087232,0.470629993,0.503171333,0.475889025,0.58199316,0.5339545,0.484485723,0.548589242,0.491265981,0.524611721,0.464810052,0.491404138,0.511314348,0.515092549,0.492676928,0.481584021,0.530644812,0.456204078,0.462019311,0.488198413,0.995091993
0.492700288,0.528095556,0.513996345,0.479028499,0.501936681,0.528591132,0.539459908,0.488307417,0.48306035,0.467529299,0.53947669,0.455091339,0.536302997,0.551126577,0.500487232,0.465040785,0.502921301,0.52104566,0.54862597,0.451466115,0.995145379
0.539132412,0.514218737,0.471488487,0.47555845,0.544698315,0.476148789,0.505340606,0.487587184,0.53877929,0.491424349,0.522199865,0.549769193,0.506543567,0.538275463,0.467472011,0.451652811,0.555088146,0.533606289,0.484782553,0.45289477,0.995209131
0.490237199,0.463413376,0.533941767,0.484445339,0.483181117,0.476834876,0.519561491,0.430105159,0.521157186,0.526377823,0.49557557,0.482767528,0.461963464,0.546665794,0.504788107,0.513525296,0.467042618,0.417024371,0.513855799,0.487664585,0.995223904
0.553879257,0.500403344,0.459288525,0.49586273,0.478555553,0.476993979,0.473122857,0.465893547,0.473531255,0.507949241,0.5001581,0.465934734,0.504995309,0.486173908,0.504924489,0.533667083,0.482299836,0.534412509,0.489580155,0.506122138,0.995271555
0.495809248,0.440694149,0.510182681,0.459726352,0.55340147,0.499483046,0.502227219,0.483201059,0.502156125,0.469386618,0.482270691,0.466052877,0.529962616,0.461893211,0.507538936,0.532351225,0.47825671,0.460428035,0.450776128,0.502037285,0.995286544
0.511600871,0.466482286,0.493645623,0.483125762,0.512289349,0.513529009,0.465050811,0.519614986,0.552912374,0.52277528,0.457261994,0.522294928,0.466201403,0.511522424,0.52277531,0.514520441,0.467948701,0.486166844,0.474215655,0.455636104,0.995335728
0.480869348,0.495069294,0.470614146,0.52058823,0.465036186,0.527172948,0.529709657,0.456519575,0.49941642,0.498768084,0.502953345,0.485219134,0.568364525,0.494717012,0.474639224,0.545202464,0.50330399,0.4638988,0.527341734,0.505288241,0.995259195
0.49150311,0.530151953,0.427595026,0.509728881,0.474766157,0.46286623,0.564254248,0.479082395,0.471023837,0.5046904,0.470995831,0.461000921,0.504945091,0.511531993,0.46349117,0.527291142,0.491449625,0.541194902,0.476245469,0.529072093,0.995344195
0.462213514,0.523254472,0.465875942,0.492713573,0.501478021,0.481612394,0.526886978,0.454310165,0.52031843,0.497395194,0.450643061,0.492445909,0.510304265,0.486541457,0.460195039,0.454579036,0.519969918,0.48812721,0.498339545,0.535108513,0.995327851
0.566508312,0.482470691,0.50663456,0.518614318,0.475615267,0.521406437,0.513862822,0.438521784,0.562225214,0.520322527,0.496835606,0.529703013,0.502657471,0.509493072,0.485660393,0.527745943,0.501579302,0.479928405,0.477534094,0.477556905,0.995331966
0.503119556,0.446646339,0.51385132,0.467436916,0.555129377,0.500861827,0.492207365,0.570786484,0.505079077,0.530884752,0.45815802,0.462069989,0.438426946,0.497954897,0.501870426,0.495871506,0.536793524,0.519972705,0.552022431,0.535878728,0.995323899
0.530912452,0.492362585,0.497426427,0.488445028,0.473840794,0.526393025,0.48832153,0.526004677,0.516966209,0.505996061,0.503469046,0.482464401,0.454900218,0.567619265,0.515423214,0.532529816,0.553346081,0.550108196,0.534121398,0.502131022,0.995342479
